Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
  3320    137.242  6.21323e+02 -2.09438e+03 -1.47306e+03  1.32981e+01
  3330    139.189  6.30140e+02 -2.09329e+03 -1.46315e+03  1.38028e+01
  3340    141.081  6.38706e+02 -2.09184e+03 -1.45313e+03  1.43629e+01
  3350    142.892  6.46906e+02 -2.08987e+03 -1.44297e+03  1.49916e+01
  3360    144.605  6.54661e+02 -2.08705e+03 -1.43239e+03  1.57103e+01
  3370    146.214  6.61944e+02 -2.08364e+03 -1.42169e+03  1.65020e+01
  3380    147.726  6.68790e+02 -2.07949e+03 -1.41070e+03  1.73717e+01
  3390    149.166  6.75307e+02 -2.07487e+03 -1.39956e+03  1.82965e+01
  3400    150.572  6.81675e+02 -2.07019e+03 -1.38852e+03  1.92433e+01
  3410    151.994  6.88112e+02 -2.06516e+03 -1.37705e+03  2.02203e+01
  3420    153.470  6.94792e+02 -2.06046e+03 -1.36567e+03  2.11772e+01
  3430    155.013  7.01781e+02 -2.05605e+03 -1.35427e+03  2.21137e+01
  3440    156.613  7.09021e+02 -2.05182e+03 -1.34280e+03  2.30345e+01
  3450    158.250  7.16433e+02 -2.04787e+03 -1.33143e+03  2.39354e+01
  3460    159.928  7.24032e+02 -2.04405e+03 -1.32002e+03  2.48214e+01
  3470    161.683  7.31977e+02 -2.04026e+03 -1.30828e+03  2.56935e+01
  3480    163.566  7.40501e+02 -2.03724e+03 -1.29674e+03  2.64972e+01
  3490    165.614  7.49771e+02 -2.03504e+03 -1.28526e+03  2.72235e+01
  3500    167.830  7.59804e+02 -2.03362e+03 -1.27381e+03  2.78723e+01
  3510    170.186  7.70471e+02 -2.03296e+03 -1.26249e+03  2.84485e+01
  3520    172.635  7.81557e+02 -2.03281e+03 -1.25125e+03  2.89743e+01
  3530    175.121  7.92812e+02 -2.03303e+03 -1.24022e+03  2.94642e+01
  3540    177.585  8.03969e+02 -2.03319e+03 -1.22922e+03  2.99533e+01
  3550    179.968  8.14754e+02 -2.03328e+03 -1.21852e+03  3.04502e+01
  3560    182.206  8.24888e+02 -2.03304e+03 -1.20816e+03  3.09785e+01
  3570    184.239  8.34091e+02 -2.03204e+03 -1.19795e+03  3.15733e+01
  3580    186.008  8.42099e+02 -2.02998e+03 -1.18789e+03  3.22575e+01
  3590    187.462  8.48682e+02 -2.02739e+03 -1.17871e+03  3.30049e+01
  3600    188.565  8.53677e+02 -2.02351e+03 -1.16983e+03  3.38624e+01
  3610    189.305  8.57026e+02 -2.01855e+03 -1.16152e+03  3.48144e+01
  3620    189.706  8.58842e+02 -2.01235e+03 -1.15350e+03  3.58609e+01
  3630    189.845  8.59470e+02 -2.00565e+03 -1.14618e+03  3.69390e+01
  3640    189.850  8.59492e+02 -1.99908e+03 -1.13959e+03  3.79864e+01
  3650    189.883  8.59643e+02 -1.99308e+03 -1.13344e+03  3.89468e+01
  3660    190.096  8.60606e+02 -1.98827e+03 -1.12766e+03  3.97585e+01
  3670    190.570  8.62755e+02 -1.98524e+03 -1.12249e+03  4.03692e+01
  3680    191.294  8.66032e+02 -1.98407e+03 -1.11804e+03  4.07756e+01
  3690    192.173  8.70010e+02 -1.98424e+03 -1.11423e+03  4.10233e+01
  3700    193.071  8.74077e+02 -1.98500e+03 -1.11093e+03  4.11778e+01
  3710    193.856  8.77632e+02 -1.98581e+03 -1.10818e+03  4.12949e+01
  3720    194.420  8.80184e+02 -1.98647e+03 -1.10628e+03  4.14046e+01
  3730    194.682  8.81369e+02 -1.98616e+03 -1.10479e+03  4.15713e+01
  3740    194.586  8.80934e+02 -1.98501e+03 -1.10407e+03  4.17977e+01
  3750    194.101  8.78741e+02 -1.98251e+03 -1.10377e+03  4.21200e+01
  3760    193.226  8.74779e+02 -1.97914e+03 -1.10436e+03  4.25085e+01
  3770    191.996  8.69208e+02 -1.97465e+03 -1.10544e+03  4.29726e+01
  3780    190.492  8.62402e+02 -1.96984e+03 -1.10744e+03  4.34481e+01
  3790    188.854  8.54986e+02 -1.96478e+03 -1.10980e+03  4.39080e+01
  3800    187.264  8.47786e+02 -1.96023e+03 -1.11244e+03  4.42775e+01
  3810    185.905  8.41635e+02 -1.95737e+03 -1.11573e+03  4.44559e+01
  3820    184.895  8.37063e+02 -1.95690e+03 -1.11984e+03  4.43821e+01
  3830    184.234  8.34070e+02 -1.95812e+03 -1.12405e+03  4.41002e+01
  3840    183.809  8.32144e+02 -1.96089e+03 -1.12875e+03  4.36361e+01
  3850    183.450  8.30519e+02 -1.96428e+03 -1.13376e+03  4.30742e+01
  3860    182.993  8.28451e+02 -1.96791e+03 -1.13946e+03  4.24654e+01
  3870    182.315  8.25379e+02 -1.97098e+03 -1.14560e+03  4.18834e+01
  3880    181.340  8.20965e+02 -1.97300e+03 -1.15203e+03  4.13737e+01
  3890    180.040  8.15081e+02 -1.97401e+03 -1.15893e+03  4.09430e+01
  3900    178.423  8.07762e+02 -1.97403e+03 -1.16627e+03  4.05931e+01
  3910    176.528  7.99180e+02 -1.97272e+03 -1.17354e+03  4.03431e+01
  3920    174.417  7.89625e+02 -1.97126e+03 -1.18164e+03  4.01129e+01
  3930    172.176  7.79481e+02 -1.96925e+03 -1.18977e+03  3.99162e+01
  3940    169.903  7.69187e+02 -1.96719e+03 -1.19800e+03  3.97096e+01
  3950    167.683  7.59136e+02 -1.96552e+03 -1.20638e+03  3.94546e+01
  3960    165.572  7.49581e+02 -1.96447e+03 -1.21489e+03  3.91292e+01
  3970    163.582  7.40574e+02 -1.96379e+03 -1.22321e+03  3.87491e+01
  3980    161.695  7.32028e+02 -1.96400e+03 -1.23198e+03  3.82838e+01
  3990    159.882  7.23823e+02 -1.96448e+03 -1.24066e+03  3.77778e+01
  4000    158.132  7.15901e+02 -1.96505e+03 -1.24915e+03  3.72456e+01
  4010    156.451  7.08289e+02 -1.96620e+03 -1.25791e+03  3.66577e+01
  4020    154.852  7.01048e+02 -1.96759e+03 -1.26655e+03  3.60359e+01
  4030    153.345  6.94229e+02 -1.96933e+03 -1.27511e+03  3.53733e+01
  4040    151.934  6.87840e+02 -1.97166e+03 -1.28382e+03  3.46573e+01
  4050    150.609  6.81840e+02 -1.97426e+03 -1.29242e+03  3.39104e+01
  4060    149.356  6.76166e+02 -1.97698e+03 -1.30081e+03  3.31457e+01
  4070    148.163  6.70765e+02 -1.98003e+03 -1.30926e+03  3.23535e+01
  4080    147.025  6.65617e+02 -1.98315e+03 -1.31753e+03  3.15536e+01
  4090    145.943  6.60717e+02 -1.98646e+03 -1.32574e+03  3.07403e+01
  4100    144.914  6.56060e+02 -1.98986e+03 -1.33380e+03  2.99216e+01
  4110    143.937  6.51635e+02 -1.99333e+03 -1.34169e+03  2.91021e+01
  4120    143.006  6.47419e+02 -1.99710e+03 -1.34969e+03  2.82693e+01
  4130    142.114  6.43383e+02 -2.00085e+03 -1.35747e+03  2.74466e+01
  4140    141.255  6.39492e+02 -2.00469e+03 -1.36520e+03  2.66297e+01
  4150    140.419  6.35710e+02 -2.00836e+03 -1.37265e+03  2.58378e+01
  4160    139.597  6.31989e+02 -2.01181e+03 -1.37982e+03  2.50776e+01
  4170    138.773  6.28255e+02 -2.01504e+03 -1.38679e+03  2.43517e+01
  4180    137.925  6.24417e+02 -2.01813e+03 -1.39372e+03  2.36609e+01
  4190    137.032  6.20374e+02 -2.02085e+03 -1.40048e+03  2.30237e+01
  4200    136.074  6.16036e+02 -2.02307e+03 -1.40703e+03  2.24515e+01
  4210    135.035  6.11335e+02 -2.02487e+03 -1.41354e+03  2.19419e+01
  4220    133.910  6.06243e+02 -2.02596e+03 -1.41972e+03  2.15148e+01
  4230    132.701  6.00767e+02 -2.02649e+03 -1.42572e+03  2.11605e+01
  4240    131.419  5.94964e+02 -2.02658e+03 -1.43162e+03  2.08688e+01
  4250    130.092  5.88954e+02 -2.02636e+03 -1.43741e+03  2.06276e+01
  4260    128.758  5.82918e+02 -2.02538e+03 -1.44246e+03  2.04567e+01
  4270    127.474  5.77103e+02 -2.02458e+03 -1.44748e+03  2.02886e+01
  4280    126.301  5.71793e+02 -2.02396e+03 -1.45217e+03  2.01126e+01
  4290    125.297  5.67246e+02 -2.02400e+03 -1.45676e+03  1.98887e+01
  4300    124.504  5.63660e+02 -2.02479e+03 -1.46113e+03  1.96027e+01
  4310    123.945  5.61125e+02 -2.02625e+03 -1.46513e+03  1.92551e+01
  4320    123.612  5.59619e+02 -2.02866e+03 -1.46904e+03  1.88285e+01
  4330    123.477  5.59009e+02 -2.03162e+03 -1.47261e+03  1.83517e+01
  4340    123.493  5.59081e+02 -2.03466e+03 -1.47558e+03  1.78598e+01
  4350    123.603  5.59576e+02 -2.03794e+03 -1.47836e+03  1.73527e+01
  4360    123.750  5.60246e+02 -2.04141e+03 -1.48116e+03  1.68424e+01
  4370    123.891  5.60884e+02 -2.04459e+03 -1.48370e+03  1.63669e+01
  4380    123.991  5.61337e+02 -2.04738e+03 -1.48604e+03  1.59381e+01
  4390    124.031  5.61517e+02 -2.04945e+03 -1.48793e+03  1.55802e+01
  4400    124.003  5.61391e+02 -2.05107e+03 -1.48968e+03  1.52789e+01
  4410    123.909  5.60963e+02 -2.05224e+03 -1.49128e+03  1.50342e+01
  4420    123.755  5.60269e+02 -2.05282e+03 -1.49255e+03  1.48537e+01
  4430    123.557  5.59369e+02 -2.05305e+03 -1.49368e+03  1.47205e+01
  4440    123.333  5.58354e+02 -2.05273e+03 -1.49438e+03  1.46429e+01
  4450    123.109  5.57343e+02 -2.05215e+03 -1.49480e+03  1.45992e+01
  4460    122.920  5.56486e+02 -2.05157e+03 -1.49508e+03  1.45671e+01
  4470    122.803  5.55956e+02 -2.05134e+03 -1.49538e+03  1.45183e+01
  4480    122.797  5.55931e+02 -2.05096e+03 -1.49503e+03  1.44775e+01
  4490    122.937  5.56562e+02 -2.05115e+03 -1.49459e+03  1.43958e+01
  4500    123.240  5.57937e+02 -2.05185e+03 -1.49391e+03  1.42736e+01
  4510    123.709  5.60060e+02 -2.05314e+03 -1.49308e+03  1.41063e+01
  4520    124.325  5.62847e+02 -2.05479e+03 -1.49194e+03  1.39124e+01
  4530    125.052  5.66140e+02 -2.05649e+03 -1.49035e+03  1.37168e+01
  4540    125.846  5.69733e+02 -2.05837e+03 -1.48863e+03  1.35203e+01
  4550    126.657  5.73406e+02 -2.06000e+03 -1.48659e+03  1.33567e+01
  4560    127.444  5.76968e+02 -2.06124e+03 -1.48427e+03  1.32430e+01
  4570    128.172  5.80265e+02 -2.06221e+03 -1.48195e+03  1.31784e+01
  4580    128.823  5.83210e+02 -2.06242e+03 -1.47921e+03  1.31956e+01
  4590    129.394  5.85797e+02 -2.06211e+03 -1.47631e+03  1.32806e+01
  4600    129.902  5.88093e+02 -2.06131e+03 -1.47322e+03  1.34283e+01
  4610    130.375  5.90239e+02 -2.06012e+03 -1.46988e+03  1.36284e+01
  4620    130.856  5.92415e+02 -2.05894e+03 -1.46653e+03  1.38476e+01
  4630    131.386  5.94813e+02 -2.05767e+03 -1.46286e+03  1.40862e+01
  4640    132.003  5.97606e+02 -2.05659e+03 -1.45898e+03  1.43192e+01
  4650    132.734  6.00916e+02 -2.05586e+03 -1.45494e+03  1.45307e+01
  4660    133.597  6.04826e+02 -2.05555e+03 -1.45073e+03  1.47134e+01
  4670    134.600  6.09364e+02 -2.05540e+03 -1.44603e+03  1.48821e+01
  4680    135.738  6.14514e+02 -2.05590e+03 -1.44138e+03  1.50061e+01
  4690    136.997  6.20218e+02 -2.05670e+03 -1.43649e+03  1.51093e+01
  4700    138.358  6.26377e+02 -2.05792e+03 -1.43154e+03  1.51889e+01
  4710    139.788  6.32854e+02 -2.05906e+03 -1.42621e+03  1.52808e+01
  4720    141.251  6.39477e+02 -2.06010e+03 -1.42062e+03  1.53928e+01
  4730    142.705  6.46056e+02 -2.06105e+03 -1.41499e+03  1.55323e+01
  4740    144.102  6.52384e+02 -2.06132e+03 -1.40894e+03  1.57422e+01
  4750    145.401  6.58262e+02 -2.06107e+03 -1.40281e+03  1.60213e+01
  4760    146.560  6.63508e+02 -2.06040e+03 -1.39689e+03  1.63687e+01
  4770    147.546  6.67975e+02 -2.05911e+03 -1.39114e+03  1.68017e+01
  4780    148.340  6.71568e+02 -2.05646e+03 -1.38489e+03  1.73679e+01
  4790    148.934  6.74257e+02 -2.05294e+03 -1.37868e+03  1.80359e+01
  4800    149.342  6.76106e+02 -2.04854e+03 -1.37244e+03  1.88014e+01
  4810    149.601  6.77279e+02 -2.04340e+03 -1.36613e+03  1.96478e+01
  4820    149.766  6.78022e+02 -2.03801e+03 -1.35998e+03  2.05346e+01
  4830    149.904  6.78650e+02 -2.03252e+03 -1.35387e+03  2.14372e+01
  4840    150.091  6.79495e+02 -2.02716e+03 -1.34767e+03  2.23278e+01
  4850    150.396  6.80879e+02 -2.02243e+03 -1.34155e+03  2.31624e+01
  4860    150.879  6.83062e+02 -2.01833e+03 -1.33527e+03  2.39299e+01
  4870    151.577  6.86223e+02 -2.01543e+03 -1.32921e+03  2.45875e+01
  4880    152.509  6.90441e+02 -2.01331e+03 -1.32287e+03  2.51582e+01
  4890    153.666  6.95679e+02 -2.01243e+03 -1.31675e+03  2.56148e+01
  4900    155.014  7.01784e+02 -2.01199e+03 -1.31021e+03  2.60124e+01
  4910    156.502  7.08518e+02 -2.01228e+03 -1.30376e+03  2.63424e+01
  4920    158.058  7.15566e+02 -2.01301e+03 -1.29745e+03  2.66342e+01
  4930    159.607  7.22577e+02 -2.01376e+03 -1.29119e+03  2.69270e+01
  4940    161.072  7.29208e+02 -2.01435e+03 -1.28514e+03  2.72441e+01
  4950    162.388  7.35168e+02 -2.01432e+03 -1.27916e+03  2.76238e+01
  4960    163.506  7.40230e+02 -2.01344e+03 -1.27321e+03  2.80878e+01
  4970    164.396  7.44257e+02 -2.01156e+03 -1.26730e+03  2.86497e+01
  4980    165.042  7.47185e+02 -2.00890e+03 -1.26171e+03  2.92953e+01
  4990    165.446  7.49009e+02 -2.00517e+03 -1.25616e+03  3.00408e+01
  5000    165.615  7.49777e+02 -2.00044e+03 -1.25066e+03  3.08758e+01
  5010    165.574  7.49593e+02 -1.99483e+03 -1.24523e+03  3.17855e+01
  5020    165.364  7.48639e+02 -1.98896e+03 -1.24032e+03  3.27202e+01
  5030    165.049  7.47213e+02 -1.98274e+03 -1.23553e+03  3.36718e+01
  5040    164.718  7.45714e+02 -1.97663e+03 -1.23092e+03  3.45939e+01
  5050    164.478  7.44627e+02 -1.97102e+03 -1.22639e+03  3.54426e+01
  5060    164.427  7.44397e+02 -1.96640e+03 -1.22200e+03  3.61694e+01
  5070    164.630  7.45317e+02 -1.96321e+03 -1.21790e+03  3.67367e+01
  5080    165.098  7.47434e+02 -1.96115e+03 -1.21372e+03  3.71603e+01
  5090    165.783  7.50536e+02 -1.96067e+03 -1.21014e+03  3.74188e+01
  5100    166.601  7.54241e+02 -1.96071e+03 -1.20647e+03  3.75891e+01
  5110    167.464  7.58146e+02 -1.96130e+03 -1.20316e+03  3.76833e+01
  5120    168.303  7.61943e+02 -1.96191e+03 -1.19996e+03  3.77448e+01
  5130    169.090  7.65509e+02 -1.96246e+03 -1.19695e+03  3.77831e+01
  5140    169.837  7.68890e+02 -1.96301e+03 -1.19412e+03  3.77940e+01
  5150    170.576  7.72238e+02 -1.96393e+03 -1.19169e+03  3.77515e+01
  5160    171.342  7.75703e+02 -1.96500e+03 -1.18930e+03  3.76650e+01
  5170    172.151  7.79366e+02 -1.96679e+03 -1.18743e+03  3.74980e+01
  5180    172.999  7.83206e+02 -1.96902e+03 -1.18582e+03  3.72693e+01
  5190    173.867  7.87136e+02 -1.97157e+03 -1.18444e+03  3.69905e+01
  5200    174.725  7.91021e+02 -1.97410e+03 -1.18308e+03  3.66881e+01
  5210    175.537  7.94697e+02 -1.97704e+03 -1.18234e+03  3.63422e+01
  5220    176.262  7.97980e+02 -1.97982e+03 -1.18184e+03  3.59953e+01
  5230    176.857  8.00671e+02 -1.98261e+03 -1.18194e+03  3.56442e+01
  5240    177.278  8.02575e+02 -1.98482e+03 -1.18224e+03  3.53331e+01
  5250    177.491  8.03540e+02 -1.98622e+03 -1.18268e+03  3.50796e+01
  5260    177.480  8.03493e+02 -1.98711e+03 -1.18361e+03  3.48693e+01
  5270    177.251  8.02455e+02 -1.98736e+03 -1.18491e+03  3.47072e+01
  5280    176.828  8.00539e+02 -1.98724e+03 -1.18670e+03  3.45732e+01
  5290    176.250  7.97925e+02 -1.98677e+03 -1.18885e+03  3.44587e+01
  5300    175.563  7.94815e+02 -1.98584e+03 -1.19103e+03  3.43618e+01
  5310    174.810  7.91404e+02 -1.98538e+03 -1.19398e+03  3.42177e+01
  5320    174.026  7.87857e+02 -1.98496e+03 -1.19710e+03  3.40455e+01
  5330    173.243  7.84309e+02 -1.98485e+03 -1.20054e+03  3.38218e+01
  5340    172.484  7.80876e+02 -1.98509e+03 -1.20421e+03  3.35397e+01
  5350    171.780  7.77686e+02 -1.98586e+03 -1.20818e+03  3.31821e+01
  5360    171.159  7.74876e+02 -1.98724e+03 -1.21236e+03  3.27409e+01
  5370    170.645  7.72550e+02 -1.98928e+03 -1.21673e+03  3.22100e+01
  5380    170.244  7.70734e+02 -1.99214e+03 -1.22141e+03  3.15807e+01
  5390    169.938  7.69349e+02 -1.99560e+03 -1.22625e+03  3.08712e+01
  5400    169.697  7.68256e+02 -1.99966e+03 -1.23140e+03  3.00896e+01
  5410    169.487  7.67305e+02 -2.00398e+03 -1.23668e+03  2.92653e+01
  5420    169.276  7.66352e+02 -2.00883e+03 -1.24247e+03  2.83922e+01
  5430    169.030  7.65237e+02 -2.01377e+03 -1.24853e+03  2.75066e+01
  5440    168.702  7.63754e+02 -2.01837e+03 -1.25461e+03  2.66465e+01
  5450    168.240  7.61660e+02 -2.02270e+03 -1.26104e+03  2.58201e+01
  5460    167.588  7.58708e+02 -2.02628e+03 -1.26757e+03  2.50687e+01
  5470    166.706  7.54715e+02 -2.02915e+03 -1.27444e+03  2.43989e+01
  5480    165.580  7.49616e+02 -2.03100e+03 -1.28139e+03  2.38348e+01
  5490    164.219  7.43459e+02 -2.03173e+03 -1.28828e+03  2.33832e+01
  5500    162.656  7.36379e+02 -2.03204e+03 -1.29566e+03  2.29987e+01
  5510    160.929  7.28561e+02 -2.03150e+03 -1.30294e+03  2.27002e+01
  5520    159.086  7.20218e+02 -2.03041e+03 -1.31019e+03  2.24629e+01
  5530    157.176  7.11571e+02 -2.02916e+03 -1.31759e+03  2.22539e+01
  5540    155.253  7.02865e+02 -2.02776e+03 -1.32489e+03  2.20625e+01
  5550    153.374  6.94358e+02 -2.02661e+03 -1.33225e+03  2.18543e+01
  5560    151.593  6.86295e+02 -2.02565e+03 -1.33936e+03  2.16234e+01
  5570    149.951  6.78861e+02 -2.02542e+03 -1.34656e+03  2.13299e+01
  5580    148.469  6.72152e+02 -2.02580e+03 -1.35365e+03  2.09770e+01
  5590    147.144  6.66154e+02 -2.02681e+03 -1.36065e+03  2.05634e+01
  5600    145.956  6.60775e+02 -2.02820e+03 -1.36742e+03  2.01067e+01
  5610    144.877  6.55889e+02 -2.03012e+03 -1.37424e+03  1.96021e+01
  5620    143.882  6.51386e+02 -2.03233e+03 -1.38094e+03  1.90704e+01
  5630    142.954  6.47183e+02 -2.03480e+03 -1.38761e+03  1.85165e+01
  5640    142.078  6.43217e+02 -2.03739e+03 -1.39417e+03  1.79537e+01
  5650    141.240  6.39426e+02 -2.03986e+03 -1.40044e+03  1.74001e+01
  5660    140.423  6.35728e+02 -2.04220e+03 -1.40648e+03  1.68621e+01
  5670    139.604  6.32020e+02 -2.04460e+03 -1.41258e+03  1.63332e+01
  5680    138.755  6.28175e+02 -2.04654e+03 -1.41837e+03  1.58493e+01
  5690    137.849  6.24074e+02 -2.04786e+03 -1.42378e+03  1.54274e+01
  5700    136.864  6.19616e+02 -2.04919e+03 -1.42957e+03  1.50320e+01
  5710    135.787  6.14739e+02 -2.04962e+03 -1.43488e+03  1.47216e+01
  5720    134.616  6.09438e+02 -2.04984e+03 -1.44041e+03  1.44544e+01
  5730    133.366  6.03778e+02 -2.04926e+03 -1.44548e+03  1.42632e+01
  5740    132.069  5.97907e+02 -2.04799e+03 -1.45008e+03  1.41347e+01
  5750    130.776  5.92051e+02 -2.04705e+03 -1.45500e+03  1.39973e+01
  5760    129.548  5.86495e+02 -2.04587e+03 -1.45937e+03  1.38747e+01
  5770    128.454  5.81539e+02 -2.04525e+03 -1.46371e+03  1.37066e+01
  5780    127.549  5.77443e+02 -2.04498e+03 -1.46753e+03  1.34967e+01
  5790    126.872  5.74377e+02 -2.04541e+03 -1.47103e+03  1.32158e+01
  5800    126.431  5.72383e+02 -2.04655e+03 -1.47417e+03  1.28624e+01
  5810    126.208  5.71370e+02 -2.04862e+03 -1.47725e+03  1.24270e+01
  5820    126.159  5.71150e+02 -2.05120e+03 -1.48005e+03  1.19433e+01
  5830    126.232  5.71481e+02 -2.05446e+03 -1.48298e+03  1.14097e+01
  5840    126.377  5.72136e+02 -2.05757e+03 -1.48544e+03  1.08874e+01
  5850    126.550  5.72921e+02 -2.06074e+03 -1.48781e+03  1.03737e+01
  5860    126.724  5.73708e+02 -2.06344e+03 -1.48973e+03  9.90740e+00
  5870    126.878  5.74406e+02 -2.06591e+03 -1.49150e+03  9.47987e+00
  5880    127.000  5.74958e+02 -2.06793e+03 -1.49298e+03  9.10884e+00
  5890    127.080  5.75319e+02 -2.06975e+03 -1.49443e+03  8.78327e+00
  5900    127.110  5.75453e+02 -2.07111e+03 -1.49566e+03  8.52043e+00
  5910    127.084  5.75340e+02 -2.07187e+03 -1.49653e+03  8.33179e+00
  5920    127.006  5.74983e+02 -2.07236e+03 -1.49738e+03  8.19654e+00
  5930    126.880  5.74414e+02 -2.07222e+03 -1.49781e+03  8.13647e+00
  5940    126.718  5.73683e+02 -2.07172e+03 -1.49803e+03  8.13310e+00
  5950    126.531  5.72836e+02 -2.07105e+03 -1.49821e+03  8.17102e+00
  5960    126.330  5.71925e+02 -2.07003e+03 -1.49811e+03  8.25932e+00
  5970    126.124  5.70991e+02 -2.06847e+03 -1.49748e+03  8.40754e+00
  5980    125.921  5.70071e+02 -2.06709e+03 -1.49702e+03  8.56742e+00
  5990    125.730  5.69209e+02 -2.06548e+03 -1.49627e+03  8.76144e+00
  6000    125.564  5.68455e+02 -2.06361e+03 -1.49515e+03  8.98789e+00
  6010    125.435  5.67872e+02 -2.06161e+03 -1.49374e+03  9.23449e+00
  6020    125.356  5.67517e+02 -2.05942e+03 -1.49190e+03  9.50254e+00
  6030    125.341  5.67447e+02 -2.05763e+03 -1.49018e+03  9.75061e+00
  6040    125.401  5.67718e+02 -2.05597e+03 -1.48825e+03  9.99286e+00
  6050    125.549  5.68391e+02 -2.05450e+03 -1.48611e+03  1.02222e+01
  6060    125.804  5.69541e+02 -2.05300e+03 -1.48346e+03  1.04478e+01
  6070    126.184  5.71262e+02 -2.05207e+03 -1.48080e+03  1.06308e+01
  6080    126.712  5.73652e+02 -2.05176e+03 -1.47811e+03  1.07635e+01
  6090    127.403  5.76783e+02 -2.05195e+03 -1.47517e+03  1.08520e+01
  6100    128.263  5.80676e+02 -2.05235e+03 -1.47167e+03  1.09157e+01
  6110    129.278  5.85271e+02 -2.05297e+03 -1.46770e+03  1.09571e+01
  6120    130.417  5.90429e+02 -2.05398e+03 -1.46355e+03  1.09730e+01
  6130    131.635  5.95943e+02 -2.05533e+03 -1.45939e+03  1.09752e+01
  6140    132.878  6.01567e+02 -2.05651e+03 -1.45494e+03  1.10054e+01
  6150    134.092  6.07063e+02 -2.05721e+03 -1.45014e+03  1.10924e+01
  6160    135.234  6.12236e+02 -2.05772e+03 -1.44548e+03  1.12258e+01
  6170    136.277  6.16957e+02 -2.05764e+03 -1.44069e+03  1.14349e+01
  6180    137.209  6.21176e+02 -2.05675e+03 -1.43557e+03  1.17358e+01
  6190    138.035  6.24918e+02 -2.05495e+03 -1.43003e+03  1.21321e+01
  6200    138.776  6.28272e+02 -2.05287e+03 -1.42459e+03  1.25813e+01
  6210    139.461  6.31372e+02 -2.05046e+03 -1.41909e+03  1.30794e+01
  6220    140.125  6.34378e+02 -2.04780e+03 -1.41342e+03  1.36148e+01
  6230    140.805  6.37455e+02 -2.04498e+03 -1.40752e+03  1.41744e+01
  6240    141.533  6.40752e+02 -2.04219e+03 -1.40144e+03  1.47395e+01
  6250    142.334  6.44377e+02 -2.03980e+03 -1.39542e+03  1.52816e+01
  6260    143.219  6.48385e+02 -2.03757e+03 -1.38919e+03  1.58118e+01
  6270    144.191  6.52784e+02 -2.03542e+03 -1.38264e+03  1.63343e+01
  6280    145.239  6.57529e+02 -2.03351e+03 -1.37598e+03  1.68397e+01
  6290    146.345  6.62536e+02 -2.03183e+03 -1.36930e+03  1.73298e+01
  6300    147.486  6.67703e+02 -2.03025e+03 -1.36254e+03  1.78171e+01
  6310    148.637  6.72912e+02 -2.02846e+03 -1.35555e+03  1.83223e+01
  6320    149.774  6.78061e+02 -2.02660e+03 -1.34854e+03  1.88405e+01
  6330    150.879  6.83063e+02 -2.02460e+03 -1.34154e+03  1.93783e+01
  6340    151.942  6.87876e+02 -2.02241e+03 -1.33453e+03  1.99390e+01
  6350    152.968  6.92519e+02 -2.02016e+03 -1.32764e+03  2.05122e+01
  6360    153.980  6.97101e+02 -2.01776e+03 -1.32066e+03  2.10990e+01
  6370    155.023  7.01823e+02 -2.01545e+03 -1.31363e+03  2.16758e+01
  6380    156.154  7.06944e+02 -2.01345e+03 -1.30651e+03  2.22202e+01
  6390    157.428  7.12711e+02 -2.01228e+03 -1.29957e+03  2.26920e+01
  6400    158.876  7.19268e+02 -2.01174e+03 -1.29247e+03  2.30977e+01
  6410    160.492  7.26583e+02 -2.01216e+03 -1.28558e+03  2.34184e+01
  6420    162.228  7.34443e+02 -2.01294e+03 -1.27849e+03  2.36979e+01
  6430    164.008  7.42501e+02 -2.01425e+03 -1.27175e+03  2.39369e+01
  6440    165.743  7.50355e+02 -2.01545e+03 -1.26510e+03  2.41879e+01
  6450    167.349  7.57625e+02 -2.01632e+03 -1.25869e+03  2.44774e+01
  6460    168.759  7.64008e+02 -2.01662e+03 -1.25261e+03  2.48292e+01
  6470    169.928  7.69304e+02 -2.01554e+03 -1.24624e+03  2.52990e+01
  6480    170.837  7.73416e+02 -2.01359e+03 -1.24018e+03  2.58564e+01
  6490    171.487  7.76361e+02 -2.01072e+03 -1.23436e+03  2.65025e+01
  6500    171.907  7.78262e+02 -2.00724e+03 -1.22898e+03  2.72100e+01
  6510    172.151  7.79367e+02 -2.00299e+03 -1.22363e+03  2.79765e+01
  6520    172.302  7.80052e+02 -1.99879e+03 -1.21874e+03  2.87367e+01
  6530    172.462  7.80775e+02 -1.99483e+03 -1.21405e+03  2.94594e+01
  6540    172.728  7.81980e+02 -1.99147e+03 -1.20949e+03  3.01046e+01
  6550    173.166  7.83961e+02 -1.98950e+03 -1.20554e+03  3.06121e+01
  6560    173.786  7.86770e+02 -1.98843e+03 -1.20166e+03  3.10075e+01
  6570    174.551  7.90232e+02 -1.98816e+03 -1.19793e+03  3.12997e+01
  6580    175.393  7.94042e+02 -1.98874e+03 -1.19470e+03  3.14939e+01
  6590    176.241  7.97882e+02 -1.98958e+03 -1.19170e+03  3.16358e+01
  6600    177.041  8.01506e+02 -1.99078e+03 -1.18927e+03  3.17261e+01
  6610    177.761  8.04763e+02 -1.99171e+03 -1.18695e+03  3.18072e+01
  6620    178.385  8.07591e+02 -1.99287e+03 -1.18528e+03  3.18527e+01
  6630    178.910  8.09968e+02 -1.99356e+03 -1.18359e+03  3.19043e+01
