Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
 23820    150.372  1.40654e+03 -4.14163e+03 -2.73509e+03  2.13288e+01
 23830    150.743  1.41002e+03 -4.14028e+03 -2.73027e+03  2.14961e+01
 23840    151.094  1.41330e+03 -4.13883e+03 -2.72554e+03  2.16860e+01
 23850    151.681  1.41879e+03 -4.13984e+03 -2.72105e+03  2.17827e+01
 23860    152.584  1.42723e+03 -4.14338e+03 -2.71614e+03  2.17744e+01
 23870    153.647  1.43718e+03 -4.14888e+03 -2.71171e+03  2.17038e+01
 23880    154.639  1.44646e+03 -4.15420e+03 -2.70774e+03  2.16725e+01
 23890    155.453  1.45407e+03 -4.15793e+03 -2.70385e+03  2.17412e+01
 23900    156.076  1.45990e+03 -4.16067e+03 -2.70077e+03  2.18969e+01
 23910    156.409  1.46302e+03 -4.16156e+03 -2.69854e+03  2.21811e+01
 23920    156.250  1.46153e+03 -4.15820e+03 -2.69667e+03  2.26910e+01
 23930    155.457  1.45411e+03 -4.14905e+03 -2.69495e+03  2.34820e+01
 23940    154.119  1.44160e+03 -4.13545e+03 -2.69386e+03  2.44813e+01
 23950    152.620  1.42757e+03 -4.12105e+03 -2.69348e+03  2.54960e+01
 23960    151.510  1.41719e+03 -4.11038e+03 -2.69319e+03  2.62808e+01
 23970    151.229  1.41456e+03 -4.10767e+03 -2.69311e+03  2.66240e+01
 23980    151.819  1.42008e+03 -4.11335e+03 -2.69327e+03  2.65010e+01
 23990    152.878  1.42999e+03 -4.12321e+03 -2.69322e+03  2.61035e+01
 24000    153.865  1.43922e+03 -4.13287e+03 -2.69365e+03  2.56582e+01
 24010    154.450  1.44469e+03 -4.13896e+03 -2.69427e+03  2.53342e+01
 24020    154.602  1.44611e+03 -4.14163e+03 -2.69552e+03  2.51487e+01
 24030    154.428  1.44449e+03 -4.14194e+03 -2.69745e+03  2.50655e+01
 24040    154.019  1.44066e+03 -4.14050e+03 -2.69985e+03  2.50580e+01
 24050    153.422  1.43507e+03 -4.13736e+03 -2.70229e+03  2.51178e+01
 24060    152.654  1.42789e+03 -4.13272e+03 -2.70484e+03  2.52334e+01
 24070    151.755  1.41948e+03 -4.12750e+03 -2.70801e+03  2.53657e+01
 24080    150.883  1.41132e+03 -4.12272e+03 -2.71139e+03  2.54526e+01
 24090    150.294  1.40581e+03 -4.12087e+03 -2.71506e+03  2.53754e+01
 24100    150.156  1.40452e+03 -4.12288e+03 -2.71836e+03  2.50791e+01
 24110    150.347  1.40631e+03 -4.12795e+03 -2.72164e+03  2.46099e+01
 24120    150.533  1.40805e+03 -4.13323e+03 -2.72519e+03  2.41092e+01
 24130    150.529  1.40802e+03 -4.13661e+03 -2.72859e+03  2.36780e+01
 24140    150.484  1.40760e+03 -4.13946e+03 -2.73186e+03  2.32648e+01
 24150    150.595  1.40863e+03 -4.14411e+03 -2.73548e+03  2.27813e+01
 24160    150.738  1.40997e+03 -4.14900e+03 -2.73903e+03  2.22983e+01
 24170    150.588  1.40857e+03 -4.15102e+03 -2.74245e+03  2.19578e+01
 24180    150.084  1.40385e+03 -4.14972e+03 -2.74588e+03  2.17828e+01
 24190    149.590  1.39923e+03 -4.14880e+03 -2.74957e+03  2.16096e+01
 24200    149.496  1.39835e+03 -4.15185e+03 -2.75350e+03  2.12750e+01
 24210    149.778  1.40099e+03 -4.15771e+03 -2.75672e+03  2.08174e+01
 24220    150.166  1.40462e+03 -4.16466e+03 -2.76004e+03  2.03346e+01
 24230    150.431  1.40710e+03 -4.17051e+03 -2.76342e+03  1.99353e+01
 24240    150.472  1.40748e+03 -4.17452e+03 -2.76703e+03  1.96666e+01
 24250    150.266  1.40556e+03 -4.17656e+03 -2.77100e+03  1.95423e+01
 24260    149.766  1.40088e+03 -4.17562e+03 -2.77474e+03  1.96025e+01
 24270    148.888  1.39267e+03 -4.17068e+03 -2.77801e+03  1.98877e+01
 24280    147.609  1.38070e+03 -4.16191e+03 -2.78120e+03  2.03890e+01
 24290    146.065  1.36625e+03 -4.15081e+03 -2.78456e+03  2.10292e+01
 24300    144.543  1.35202e+03 -4.13939e+03 -2.78738e+03  2.16916e+01
 24310    143.348  1.34084e+03 -4.13025e+03 -2.78941e+03  2.22389e+01
 24320    142.669  1.33449e+03 -4.12606e+03 -2.79157e+03  2.25527e+01
 24330    142.529  1.33318e+03 -4.12540e+03 -2.79222e+03  2.26668e+01
 24340    142.768  1.33542e+03 -4.12726e+03 -2.79184e+03  2.26380e+01
 24350    143.125  1.33876e+03 -4.13016e+03 -2.79140e+03  2.25548e+01
 24360    143.406  1.34139e+03 -4.13114e+03 -2.78975e+03  2.25386e+01
 24370    143.573  1.34295e+03 -4.13104e+03 -2.78809e+03  2.25719e+01
 24380    143.737  1.34448e+03 -4.13021e+03 -2.78572e+03  2.26256e+01
 24390    144.029  1.34721e+03 -4.12984e+03 -2.78262e+03  2.26400e+01
 24400    144.474  1.35137e+03 -4.13071e+03 -2.77934e+03  2.25817e+01
 24410    145.076  1.35701e+03 -4.13250e+03 -2.77550e+03  2.24556e+01
 24420    145.841  1.36417e+03 -4.13475e+03 -2.77058e+03  2.22734e+01
 24430    146.700  1.37220e+03 -4.13840e+03 -2.76621e+03  2.20178e+01
 24440    147.533  1.37999e+03 -4.14108e+03 -2.76109e+03  2.17798e+01
 24450    148.279  1.38697e+03 -4.14272e+03 -2.75575e+03  2.15751e+01
 24460    148.992  1.39364e+03 -4.14388e+03 -2.75024e+03  2.13849e+01
 24470    149.773  1.40094e+03 -4.14515e+03 -2.74421e+03  2.11843e+01
 24480    150.639  1.40904e+03 -4.14712e+03 -2.73807e+03  2.09650e+01
 24490    151.477  1.41688e+03 -4.14940e+03 -2.73252e+03  2.07683e+01
 24500    152.133  1.42302e+03 -4.14995e+03 -2.72693e+03  2.06914e+01
 24510    152.491  1.42637e+03 -4.14789e+03 -2.72152e+03  2.07886e+01
 24520    152.479  1.42626e+03 -4.14243e+03 -2.71617e+03  2.10968e+01
 24530    152.107  1.42277e+03 -4.13415e+03 -2.71137e+03  2.15928e+01
 24540    151.548  1.41755e+03 -4.12431e+03 -2.70676e+03  2.22029e+01
 24550    151.114  1.41349e+03 -4.11585e+03 -2.70236e+03  2.27815e+01
 24560    151.040  1.41279e+03 -4.11117e+03 -2.69838e+03  2.32097e+01
 24570    151.368  1.41586e+03 -4.10983e+03 -2.69397e+03  2.34833e+01
 24580    151.987  1.42166e+03 -4.11103e+03 -2.68937e+03  2.36362e+01
 24590    152.716  1.42847e+03 -4.11369e+03 -2.68521e+03  2.37236e+01
 24600    153.443  1.43527e+03 -4.11636e+03 -2.68109e+03  2.38032e+01
 24610    154.164  1.44202e+03 -4.11919e+03 -2.67717e+03  2.38695e+01
 24620    154.899  1.44889e+03 -4.12252e+03 -2.67363e+03  2.39072e+01
 24630    155.658  1.45599e+03 -4.12685e+03 -2.67086e+03  2.38979e+01
 24640    156.420  1.46312e+03 -4.13151e+03 -2.66839e+03  2.38648e+01
 24650    157.092  1.46940e+03 -4.13587e+03 -2.66646e+03  2.38414e+01
 24660    157.563  1.47381e+03 -4.13906e+03 -2.66526e+03  2.38719e+01
 24670    157.738  1.47545e+03 -4.14034e+03 -2.66489e+03  2.39954e+01
 24680    157.539  1.47358e+03 -4.13903e+03 -2.66545e+03  2.42439e+01
 24690    156.948  1.46806e+03 -4.13494e+03 -2.66688e+03  2.46243e+01
 24700    156.058  1.45974e+03 -4.12859e+03 -2.66885e+03  2.51007e+01
 24710    155.043  1.45024e+03 -4.12163e+03 -2.67139e+03  2.55897e+01
 24720    154.060  1.44104e+03 -4.11550e+03 -2.67446e+03  2.60155e+01
 24730    153.167  1.43269e+03 -4.11011e+03 -2.67743e+03  2.63657e+01
 24740    152.303  1.42461e+03 -4.10558e+03 -2.68097e+03  2.66430e+01
 24750    151.371  1.41589e+03 -4.10058e+03 -2.68469e+03  2.69036e+01
 24760    150.350  1.40634e+03 -4.09481e+03 -2.68846e+03  2.71645e+01
 24770    149.345  1.39694e+03 -4.08956e+03 -2.69262e+03  2.73780e+01
 24780    148.489  1.38893e+03 -4.08515e+03 -2.69622e+03  2.75211e+01
 24790    147.802  1.38251e+03 -4.08255e+03 -2.70004e+03  2.75668e+01
 24800    147.208  1.37695e+03 -4.08029e+03 -2.70334e+03  2.75726e+01
 24810    146.661  1.37183e+03 -4.07878e+03 -2.70694e+03  2.75329e+01
 24820    146.244  1.36793e+03 -4.07771e+03 -2.70978e+03  2.74414e+01
 24830    146.182  1.36735e+03 -4.08019e+03 -2.71283e+03  2.71687e+01
 24840    146.744  1.37261e+03 -4.08745e+03 -2.71484e+03  2.66379e+01
 24850    147.952  1.38391e+03 -4.10121e+03 -2.71730e+03  2.58013e+01
 24860    149.458  1.39799e+03 -4.11736e+03 -2.71937e+03  2.48455e+01
 24870    150.794  1.41049e+03 -4.13225e+03 -2.72175e+03  2.39668e+01
 24880    151.615  1.41817e+03 -4.14156e+03 -2.72339e+03  2.33631e+01
 24890    151.789  1.41980e+03 -4.14508e+03 -2.72528e+03  2.30709e+01
 24900    151.475  1.41686e+03 -4.14460e+03 -2.72774e+03  2.30156e+01
 24910    151.031  1.41271e+03 -4.14274e+03 -2.73003e+03  2.30613e+01
 24920    150.723  1.40982e+03 -4.14199e+03 -2.73216e+03  2.30833e+01
 24930    150.578  1.40847e+03 -4.14327e+03 -2.73480e+03  2.30373e+01
 24940    150.541  1.40812e+03 -4.14509e+03 -2.73697e+03  2.29661e+01
 24950    150.538  1.40810e+03 -4.14763e+03 -2.73954e+03  2.28697e+01
 24960    150.403  1.40684e+03 -4.14873e+03 -2.74189e+03  2.28351e+01
 24970    149.943  1.40253e+03 -4.14714e+03 -2.74461e+03  2.29280e+01
 24980    149.079  1.39445e+03 -4.14181e+03 -2.74736e+03  2.31902e+01
 24990    147.930  1.38370e+03 -4.13344e+03 -2.74974e+03  2.35797e+01
 25000    146.799  1.37313e+03 -4.12531e+03 -2.75218e+03  2.39454e+01
 25010    146.048  1.36610e+03 -4.11955e+03 -2.75346e+03  2.41645e+01
 25020    145.817  1.36394e+03 -4.11879e+03 -2.75485e+03  2.41364e+01
 25030    145.944  1.36513e+03 -4.12098e+03 -2.75585e+03  2.39493e+01
 25040    146.174  1.36728e+03 -4.12374e+03 -2.75647e+03  2.37209e+01
 25050    146.363  1.36904e+03 -4.12621e+03 -2.75717e+03  2.35095e+01
 25060    146.514  1.37046e+03 -4.12768e+03 -2.75722e+03  2.33472e+01
 25070    146.683  1.37204e+03 -4.12898e+03 -2.75694e+03  2.32110e+01
 25080    146.874  1.37382e+03 -4.13021e+03 -2.75639e+03  2.31061e+01
 25090    147.016  1.37515e+03 -4.13009e+03 -2.75494e+03  2.30886e+01
 25100    147.024  1.37523e+03 -4.12852e+03 -2.75329e+03  2.31817e+01
 25110    146.819  1.37331e+03 -4.12483e+03 -2.75152e+03  2.34187e+01
 25120    146.307  1.36852e+03 -4.11836e+03 -2.74984e+03  2.38263e+01
 25130    145.449  1.36050e+03 -4.10779e+03 -2.74730e+03  2.44284e+01
 25140    144.688  1.35338e+03 -4.09825e+03 -2.74487e+03  2.49806e+01
 25150    145.146  1.35766e+03 -4.09983e+03 -2.74217e+03  2.50055e+01
 25160    147.052  1.37549e+03 -4.11471e+03 -2.73922e+03  2.44035e+01
 25170    149.319  1.39669e+03 -4.13229e+03 -2.73560e+03  2.36515e+01
 25180    151.295  1.41518e+03 -4.14714e+03 -2.73196e+03  2.30227e+01
 25190    152.931  1.43048e+03 -4.15874e+03 -2.72826e+03  2.25550e+01
 25200    154.253  1.44284e+03 -4.16763e+03 -2.72479e+03  2.22350e+01
 25210    155.294  1.45258e+03 -4.17440e+03 -2.72181e+03  2.20436e+01
 25220    156.041  1.45958e+03 -4.17884e+03 -2.71927e+03  2.19934e+01
 25230    156.230  1.46134e+03 -4.17839e+03 -2.71705e+03  2.22002e+01
 25240    155.671  1.45611e+03 -4.17145e+03 -2.71534e+03  2.27372e+01
 25250    154.447  1.44466e+03 -4.15938e+03 -2.71472e+03  2.35483e+01
 25260    152.766  1.42893e+03 -4.14332e+03 -2.71439e+03  2.45597e+01
 25270    150.927  1.41173e+03 -4.12583e+03 -2.71410e+03  2.56382e+01
 25280    149.257  1.39612e+03 -4.10967e+03 -2.71355e+03  2.66382e+01
 25290    147.993  1.38430e+03 -4.09707e+03 -2.71278e+03  2.74432e+01
 25300    147.298  1.37779e+03 -4.09025e+03 -2.71246e+03  2.79535e+01
 25310    147.277  1.37760e+03 -4.08925e+03 -2.71165e+03  2.81498e+01
 25320    147.776  1.38227e+03 -4.09226e+03 -2.71000e+03  2.81117e+01
 25330    148.408  1.38817e+03 -4.09730e+03 -2.70913e+03  2.79594e+01
 25340    148.898  1.39276e+03 -4.10081e+03 -2.70805e+03  2.78434e+01
 25350    149.250  1.39605e+03 -4.10295e+03 -2.70691e+03  2.77612e+01
 25360    149.676  1.40003e+03 -4.10507e+03 -2.70504e+03  2.76417e+01
 25370    150.334  1.40619e+03 -4.10938e+03 -2.70319e+03  2.73962e+01
 25380    151.217  1.41445e+03 -4.11630e+03 -2.70185e+03  2.70160e+01
 25390    152.302  1.42460e+03 -4.12470e+03 -2.70010e+03  2.65483e+01
 25400    153.442  1.43526e+03 -4.13430e+03 -2.69904e+03  2.60357e+01
 25410    154.308  1.44337e+03 -4.14156e+03 -2.69819e+03  2.56463e+01
 25420    154.642  1.44649e+03 -4.14413e+03 -2.69764e+03  2.54977e+01
 25430    154.451  1.44470e+03 -4.14267e+03 -2.69797e+03  2.55754e+01
 25440    153.929  1.43981e+03 -4.13821e+03 -2.69839e+03  2.58205e+01
 25450    153.245  1.43342e+03 -4.13246e+03 -2.69905e+03  2.61503e+01
 25460    152.447  1.42595e+03 -4.12591e+03 -2.69996e+03  2.65326e+01
 25470    151.565  1.41770e+03 -4.11903e+03 -2.70133e+03  2.69360e+01
 25480    150.732  1.40992e+03 -4.11221e+03 -2.70230e+03  2.73144e+01
 25490    150.157  1.40453e+03 -4.10767e+03 -2.70314e+03  2.75580e+01
 25500    149.965  1.40274e+03 -4.10708e+03 -2.70434e+03  2.75884e+01
 25510    150.138  1.40435e+03 -4.11014e+03 -2.70579e+03  2.74120e+01
 25520    150.560  1.40830e+03 -4.11591e+03 -2.70761e+03  2.70760e+01
 25530    151.109  1.41344e+03 -4.12178e+03 -2.70834e+03  2.66823e+01
 25540    151.729  1.41924e+03 -4.12872e+03 -2.70947e+03  2.62230e+01
 25550    152.385  1.42538e+03 -4.13627e+03 -2.71090e+03  2.57332e+01
 25560    152.933  1.43050e+03 -4.14413e+03 -2.71363e+03  2.52607e+01
 25570    153.113  1.43218e+03 -4.14782e+03 -2.71563e+03  2.49902e+01
 25580    152.701  1.42833e+03 -4.14603e+03 -2.71770e+03  2.49961e+01
 25590    151.687  1.41885e+03 -4.13935e+03 -2.72050e+03  2.52564e+01
 25600    150.447  1.40725e+03 -4.13076e+03 -2.72351e+03  2.56103e+01
 25610    149.647  1.39976e+03 -4.12592e+03 -2.72616e+03  2.57765e+01
 25620    149.603  1.39935e+03 -4.12824e+03 -2.72889e+03  2.55973e+01
 25630    150.057  1.40359e+03 -4.13549e+03 -2.73189e+03  2.51775e+01
 25640    150.607  1.40874e+03 -4.14318e+03 -2.73444e+03  2.47219e+01
 25650    150.920  1.41167e+03 -4.14913e+03 -2.73746e+03  2.43640e+01
 25660    150.767  1.41024e+03 -4.15062e+03 -2.74039e+03  2.42329e+01
 25670    150.142  1.40439e+03 -4.14775e+03 -2.74336e+03  2.43336e+01
 25680    149.275  1.39628e+03 -4.14277e+03 -2.74649e+03  2.45639e+01
 25690    148.456  1.38862e+03 -4.13788e+03 -2.74926e+03  2.48079e+01
 25700    147.831  1.38278e+03 -4.13496e+03 -2.75218e+03  2.49767e+01
 25710    147.403  1.37877e+03 -4.13359e+03 -2.75482e+03  2.50722e+01
 25720    147.140  1.37632e+03 -4.13369e+03 -2.75737e+03  2.50953e+01
 25730    147.001  1.37502e+03 -4.13417e+03 -2.75916e+03  2.50792e+01
 25740    146.886  1.37394e+03 -4.13502e+03 -2.76108e+03  2.50360e+01
 25750    146.711  1.37230e+03 -4.13476e+03 -2.76247e+03  2.50169e+01
 25760    146.542  1.37072e+03 -4.13406e+03 -2.76334e+03  2.49883e+01
 25770    146.539  1.37069e+03 -4.13469e+03 -2.76400e+03  2.48688e+01
 25780    146.818  1.37330e+03 -4.13804e+03 -2.76474e+03  2.45974e+01
 25790    147.411  1.37885e+03 -4.14395e+03 -2.76510e+03  2.41753e+01
 25800    148.243  1.38663e+03 -4.15146e+03 -2.76483e+03  2.36495e+01
 25810    149.133  1.39496e+03 -4.15950e+03 -2.76454e+03  2.30907e+01
 25820    149.883  1.40197e+03 -4.16595e+03 -2.76398e+03  2.26049e+01
 25830    150.413  1.40693e+03 -4.17077e+03 -2.76385e+03  2.22201e+01
 25840    150.770  1.41026e+03 -4.17356e+03 -2.76330e+03  2.19539e+01
 25850    150.949  1.41194e+03 -4.17472e+03 -2.76278e+03  2.18033e+01
 25860    150.860  1.41111e+03 -4.17385e+03 -2.76274e+03  2.17963e+01
 25870    150.461  1.40737e+03 -4.16982e+03 -2.76245e+03  2.19749e+01
 25880    149.771  1.40092e+03 -4.16327e+03 -2.76236e+03  2.23136e+01
 25890    148.846  1.39227e+03 -4.15452e+03 -2.76225e+03  2.27886e+01
 25900    147.749  1.38201e+03 -4.14433e+03 -2.76232e+03  2.33580e+01
 25910    146.568  1.37096e+03 -4.13277e+03 -2.76181e+03  2.39923e+01
 25920    145.481  1.36080e+03 -4.12171e+03 -2.76091e+03  2.45955e+01
 25930    144.747  1.35393e+03 -4.11343e+03 -2.75950e+03  2.50490e+01
 25940    144.541  1.35200e+03 -4.11010e+03 -2.75810e+03  2.52554e+01
 25950    144.795  1.35438e+03 -4.11087e+03 -2.75649e+03  2.52524e+01
 25960    145.254  1.35867e+03 -4.11259e+03 -2.75392e+03  2.51782e+01
 25970    145.704  1.36288e+03 -4.11370e+03 -2.75082e+03  2.51226e+01
 25980    146.103  1.36662e+03 -4.11342e+03 -2.74681e+03  2.51258e+01
 25990    146.529  1.37060e+03 -4.11367e+03 -2.74307e+03  2.51280e+01
 26000    147.039  1.37537e+03 -4.11400e+03 -2.73864e+03  2.51359e+01
 26010    147.633  1.38092e+03 -4.11487e+03 -2.73395e+03  2.51359e+01
 26020    148.317  1.38733e+03 -4.11669e+03 -2.72936e+03  2.51113e+01
 26030    149.150  1.39512e+03 -4.11959e+03 -2.72447e+03  2.50475e+01
 26040    150.156  1.40452e+03 -4.12407e+03 -2.71954e+03  2.49251e+01
 26050    151.187  1.41417e+03 -4.12852e+03 -2.71435e+03  2.48143e+01
 26060    151.983  1.42162e+03 -4.13119e+03 -2.70957e+03  2.48044e+01
 26070    152.431  1.42580e+03 -4.13021e+03 -2.70441e+03  2.49627e+01
 26080    152.679  1.42812e+03 -4.12781e+03 -2.69968e+03  2.51925e+01
 26090    152.974  1.43089e+03 -4.12590e+03 -2.69501e+03  2.53874e+01
 26100    153.470  1.43552e+03 -4.12626e+03 -2.69074e+03  2.54612e+01
 26110    154.165  1.44203e+03 -4.12870e+03 -2.68667e+03  2.54124e+01
 26120    154.907  1.44896e+03 -4.13207e+03 -2.68311e+03  2.52986e+01
 26130    155.468  1.45422e+03 -4.13441e+03 -2.68019e+03  2.52160e+01
 26140    155.730  1.45667e+03 -4.13424e+03 -2.67757e+03  2.52308e+01
 26150    155.727  1.45664e+03 -4.13246e+03 -2.67582e+03  2.53142e+01
 26160    155.531  1.45480e+03 -4.12914e+03 -2.67433e+03  2.54514e+01
 26170    155.208  1.45178e+03 -4.12548e+03 -2.67370e+03  2.55925e+01
 26180    154.879  1.44870e+03 -4.12249e+03 -2.67379e+03  2.56857e+01
 26190    154.697  1.44700e+03 -4.12188e+03 -2.67488e+03  2.56563e+01
 26200    154.686  1.44690e+03 -4.12254e+03 -2.67564e+03  2.55361e+01
 26210    154.679  1.44683e+03 -4.12370e+03 -2.67687e+03  2.53776e+01
 26220    154.486  1.44502e+03 -4.12344e+03 -2.67842e+03  2.52717e+01
 26230    154.090  1.44132e+03 -4.12171e+03 -2.68039e+03  2.52268e+01
 26240    153.637  1.43708e+03 -4.11986e+03 -2.68278e+03  2.51831e+01
 26250    153.251  1.43347e+03 -4.11918e+03 -2.68570e+03  2.50827e+01
 26260    152.964  1.43079e+03 -4.11944e+03 -2.68865e+03  2.49233e+01
 26270    152.812  1.42937e+03 -4.12065e+03 -2.69128e+03  2.46970e+01
 26280    152.830  1.42954e+03 -4.12406e+03 -2.69452e+03  2.43643e+01
 26290    152.925  1.43042e+03 -4.12871e+03 -2.69829e+03  2.39706e+01
 26300    152.917  1.43035e+03 -4.13206e+03 -2.70171e+03  2.36224e+01
 26310    152.688  1.42821e+03 -4.13398e+03 -2.70577e+03  2.33447e+01
 26320    152.192  1.42357e+03 -4.13417e+03 -2.71060e+03  2.31538e+01
 26330    151.466  1.41678e+03 -4.13215e+03 -2.71538e+03  2.30536e+01
 26340    150.701  1.40963e+03 -4.13038e+03 -2.72075e+03  2.29391e+01
 26350    150.185  1.40480e+03 -4.13054e+03 -2.72574e+03  2.27164e+01
 26360    150.122  1.40421e+03 -4.13455e+03 -2.73034e+03  2.23040e+01
 26370    150.473  1.40749e+03 -4.14272e+03 -2.73523e+03  2.17108e+01
 26380    150.876  1.41126e+03 -4.15160e+03 -2.74034e+03  2.11089e+01
 26390    150.886  1.41136e+03 -4.15692e+03 -2.74557e+03  2.07069e+01
 26400    150.284  1.40572e+03 -4.15627e+03 -2.75055e+03  2.06186e+01
 26410    149.156  1.39517e+03 -4.15034e+03 -2.75517e+03  2.08126e+01
 26420    147.812  1.38260e+03 -4.14263e+03 -2.76003e+03  2.11315e+01
 26430    146.637  1.37161e+03 -4.13639e+03 -2.76478e+03  2.14115e+01
 26440    145.884  1.36457e+03 -4.13379e+03 -2.76922e+03  2.15438e+01
 26450    145.536  1.36131e+03 -4.13399e+03 -2.77268e+03  2.15552e+01
 26460    145.373  1.35978e+03 -4.13604e+03 -2.77625e+03  2.15134e+01
 26470    145.126  1.35748e+03 -4.13655e+03 -2.77907e+03  2.15680e+01
 26480    144.597  1.35253e+03 -4.13425e+03 -2.78172e+03  2.17950e+01
 26490    143.747  1.34458e+03 -4.12889e+03 -2.78431e+03  2.22086e+01
 26500    142.700  1.33479e+03 -4.12061e+03 -2.78583e+03  2.27792e+01
 26510    141.647  1.32494e+03 -4.11211e+03 -2.78718e+03  2.33838e+01
 26520    140.773  1.31676e+03 -4.10396e+03 -2.78720e+03  2.39582e+01
 26530    140.298  1.31232e+03 -4.09897e+03 -2.78665e+03  2.43686e+01
 26540    140.431  1.31356e+03 -4.09876e+03 -2.78519e+03  2.45236e+01
 26550    141.193  1.32068e+03 -4.10291e+03 -2.78223e+03  2.44286e+01
 26560    142.333  1.33135e+03 -4.11054e+03 -2.77919e+03  2.41510e+01
 26570    143.513  1.34239e+03 -4.11738e+03 -2.77499e+03  2.38780e+01
 26580    144.523  1.35183e+03 -4.12267e+03 -2.77084e+03  2.36723e+01
 26590    145.355  1.35961e+03 -4.12535e+03 -2.76573e+03  2.35739e+01
 26600    146.127  1.36684e+03 -4.12690e+03 -2.76007e+03  2.35229e+01
 26610    146.976  1.37478e+03 -4.12932e+03 -2.75454e+03  2.34391e+01
 26620    147.981  1.38418e+03 -4.13250e+03 -2.74833e+03  2.33110e+01
 26630    149.161  1.39522e+03 -4.13726e+03 -2.74204e+03  2.31108e+01
 26640    150.504  1.40778e+03 -4.14345e+03 -2.73567e+03  2.28475e+01
 26650    151.916  1.42099e+03 -4.15026e+03 -2.72927e+03  2.25645e+01
 26660    153.245  1.43341e+03 -4.15654e+03 -2.72312e+03  2.23253e+01
 26670    154.356  1.44381e+03 -4.16045e+03 -2.71664e+03  2.22121e+01
 26680    155.105  1.45082e+03 -4.16146e+03 -2.71064e+03  2.22690e+01
 26690    155.301  1.45265e+03 -4.15779e+03 -2.70514e+03  2.25778e+01
 26700    154.881  1.44872e+03 -4.14883e+03 -2.70011e+03  2.31615e+01
 26710    154.045  1.44090e+03 -4.13671e+03 -2.69581e+03  2.39157e+01
 26720    153.124  1.43229e+03 -4.12413e+03 -2.69184e+03  2.46973e+01
 26730    152.349  1.42504e+03 -4.11289e+03 -2.68785e+03  2.54038e+01
 26740    151.785  1.41977e+03 -4.10454e+03 -2.68477e+03  2.59675e+01
 26750    151.456  1.41668e+03 -4.09819e+03 -2.68151e+03  2.64058e+01
 26760    151.418  1.41633e+03 -4.09489e+03 -2.67857e+03  2.66798e+01
 26770    151.672  1.41870e+03 -4.09417e+03 -2.67547e+03  2.68089e+01
 26780    152.064  1.42237e+03 -4.09501e+03 -2.67264e+03  2.68547e+01
 26790    152.350  1.42504e+03 -4.09506e+03 -2.67001e+03  2.69320e+01
 26800    152.342  1.42498e+03 -4.09255e+03 -2.66758e+03  2.71264e+01
 26810    152.000  1.42177e+03 -4.08701e+03 -2.66524e+03  2.74581e+01
 26820    151.456  1.41669e+03 -4.07995e+03 -2.66326e+03  2.78539e+01
 26830    151.000  1.41242e+03 -4.07423e+03 -2.66181e+03  2.81762e+01
 26840    150.920  1.41167e+03 -4.07144e+03 -2.65977e+03  2.83263e+01
 26850    151.272  1.41496e+03 -4.07302e+03 -2.65806e+03  2.82509e+01
 26860    151.819  1.42008e+03 -4.07651e+03 -2.65643e+03  2.80616e+01
 26870    152.273  1.42432e+03 -4.07905e+03 -2.65473e+03  2.78948e+01
 26880    152.452  1.42600e+03 -4.07919e+03 -2.65319e+03  2.78287e+01
 26890    152.325  1.42481e+03 -4.07742e+03 -2.65261e+03  2.78569e+01
 26900    152.123  1.42292e+03 -4.07485e+03 -2.65193e+03  2.79156e+01
 26910    152.175  1.42341e+03 -4.07457e+03 -2.65116e+03  2.78665e+01
 26920    152.538  1.42681e+03 -4.07793e+03 -2.65112e+03  2.76639e+01
 26930    152.978  1.43092e+03 -4.08220e+03 -2.65128e+03  2.74245e+01
 26940    153.278  1.43373e+03 -4.08522e+03 -2.65149e+03  2.72463e+01
 26950    153.436  1.43520e+03 -4.08735e+03 -2.65215e+03  2.71210e+01
 26960    153.560  1.43636e+03 -4.08881e+03 -2.65244e+03  2.70237e+01
 26970    153.689  1.43757e+03 -4.09103e+03 -2.65346e+03  2.69003e+01
 26980    153.829  1.43889e+03 -4.09367e+03 -2.65478e+03  2.67539e+01
 26990    154.050  1.44095e+03 -4.09734e+03 -2.65639e+03  2.65515e+01
 27000    154.370  1.44394e+03 -4.10238e+03 -2.65844e+03  2.62794e+01
 27010    154.619  1.44627e+03 -4.10723e+03 -2.66096e+03  2.60109e+01
 27020    154.534  1.44548e+03 -4.10997e+03 -2.66449e+03  2.58459e+01
 27030    153.977  1.44027e+03 -4.10839e+03 -2.66812e+03  2.58733e+01
 27040    153.077  1.43185e+03 -4.10357e+03 -2.67173e+03  2.60423e+01
 27050    152.147  1.42315e+03 -4.09876e+03 -2.67561e+03  2.62093e+01
 27060    151.457  1.41670e+03 -4.09694e+03 -2.68024e+03  2.62431e+01
 27070    151.055  1.41293e+03 -4.09768e+03 -2.68475e+03  2.61480e+01
 27080    150.749  1.41007e+03 -4.09933e+03 -2.68926e+03  2.59988e+01
 27090    150.356  1.40639e+03 -4.09961e+03 -2.69322e+03  2.58866e+01
 27100    149.907  1.40219e+03 -4.10005e+03 -2.69785e+03  2.57582e+01
 27110    149.564  1.39899e+03 -4.10113e+03 -2.70214e+03  2.55716e+01
 27120    149.461  1.39803e+03 -4.10443e+03 -2.70640e+03  2.52624e+01
 27130    149.570  1.39905e+03 -4.11001e+03 -2.71097e+03  2.48398e+01
