Step    T(K)    KE(kJ)    PE(kJ)    TotE(kJ)    P(MPa)
   700     57.352  2.59645e+02 -2.10932e+03 -1.84968e+03 -2.80702e+00
   710     58.099  2.63028e+02 -2.12078e+03 -1.85776e+03 -4.76391e+00
   720     58.882  2.66572e+02 -2.13028e+03 -1.86370e+03 -6.41673e+00
   730     59.698  2.70265e+02 -2.13802e+03 -1.86776e+03 -7.76729e+00
   740     60.581  2.74263e+02 -2.14393e+03 -1.86967e+03 -8.80680e+00
   750     61.588  2.78822e+02 -2.14791e+03 -1.86909e+03 -9.53489e+00
   760     62.801  2.84313e+02 -2.15063e+03 -1.86632e+03 -1.00004e+01
   770     64.322  2.91198e+02 -2.15255e+03 -1.86135e+03 -1.02453e+01
   780     66.265  2.99995e+02 -2.15402e+03 -1.85402e+03 -1.03031e+01
   790     68.730  3.11158e+02 -2.15515e+03 -1.84399e+03 -1.01857e+01
   800     71.789  3.25006e+02 -2.15599e+03 -1.83098e+03 -9.89085e+00
   810     75.483  3.41728e+02 -2.15685e+03 -1.81512e+03 -9.42137e+00
   820     79.833  3.61421e+02 -2.15676e+03 -1.79534e+03 -8.69073e+00
   830     84.847  3.84123e+02 -2.15601e+03 -1.77188e+03 -7.68254e+00
   840     90.546  4.09922e+02 -2.15406e+03 -1.74414e+03 -6.32797e+00
   850     97.000  4.39140e+02 -2.15062e+03 -1.71148e+03 -4.57624e+00
   860    104.360  4.72461e+02 -2.14567e+03 -1.67321e+03 -2.40364e+00
   870    112.840  5.10853e+02 -2.13976e+03 -1.62891e+03  1.79007e-01
   880    122.664  5.55325e+02 -2.13288e+03 -1.57756e+03  3.20294e+00
   890    134.034  6.06802e+02 -2.12492e+03 -1.51811e+03  6.72054e+00
   900    147.189  6.66357e+02 -2.11586e+03 -1.44950e+03  1.07867e+01
   910    162.468  7.35528e+02 -2.10579e+03 -1.37026e+03  1.54570e+01
   920    180.200  8.15806e+02 -2.09501e+03 -1.27921e+03  2.07996e+01
   930    200.398  9.07249e+02 -2.08207e+03 -1.17482e+03  2.70532e+01
   940    222.742  1.00840e+03 -2.06373e+03 -1.05532e+03  3.46073e+01
   950    246.950  1.11800e+03 -2.03781e+03 -9.19814e+02  4.37573e+01
   960    272.855  1.23528e+03 -2.00331e+03 -7.68030e+02  5.46789e+01
   970    299.915  1.35778e+03 -1.95720e+03 -5.99414e+02  6.76565e+01
   980    327.254  1.48155e+03 -1.89638e+03 -4.14823e+02  8.29155e+01
   990    355.000  1.60717e+03 -1.82253e+03 -2.15366e+02  1.00126e+02
  1000    386.071  1.74783e+03 -1.74975e+03 -1.92145e+00  1.17787e+02
  1010    425.478  1.92623e+03 -1.70040e+03  2.25838e+02  1.33779e+02
  1020    472.725  2.14013e+03 -1.67002e+03  4.70110e+02  1.48515e+02
  1030    521.932  2.36290e+03 -1.63520e+03  7.27700e+02  1.64142e+02
  1040    569.350  2.57758e+03 -1.58537e+03  9.92209e+02  1.81473e+02
  1050    614.316  2.78115e+03 -1.52631e+03  1.25484e+03  1.99730e+02
  1060    653.470  2.95840e+03 -1.45155e+03  1.50685e+03  2.19061e+02
  1070    685.174  3.10194e+03 -1.36483e+03  1.73710e+03  2.38591e+02
  1080    714.078  3.23279e+03 -1.29575e+03  1.93704e+03  2.55150e+02
  1090    737.390  3.33833e+03 -1.23891e+03  2.09942e+03  2.68806e+02
  1100    748.788  3.38993e+03 -1.17311e+03  2.21683e+03  2.81124e+02
  1110    751.245  3.40105e+03 -1.11650e+03  2.28456e+03  2.90202e+02
  1120    753.037  3.40917e+03 -1.10842e+03  2.30075e+03  2.92426e+02
  1130    748.531  3.38877e+03 -1.12314e+03  2.26563e+03  2.90100e+02
  1140    732.001  3.31393e+03 -1.13244e+03  2.18149e+03  2.85914e+02
  1150    702.764  3.18157e+03 -1.12833e+03  2.05324e+03  2.80888e+02
  1160    667.156  3.02037e+03 -1.13141e+03  1.88896e+03  2.73519e+02
  1170    631.494  2.85891e+03 -1.16133e+03  1.69759e+03  2.62324e+02
  1180    591.752  2.67900e+03 -1.19265e+03  1.48635e+03  2.49909e+02
  1190    551.693  2.49764e+03 -1.23294e+03  1.26470e+03  2.35887e+02
  1200    512.539  2.32038e+03 -1.28267e+03  1.03771e+03  2.20543e+02
  1210    471.958  2.13666e+03 -1.32481e+03  8.11849e+02  2.05770e+02
  1220    431.372  1.95292e+03 -1.35936e+03  5.93552e+02  1.91905e+02
  1230    393.177  1.78000e+03 -1.39427e+03  3.85734e+02  1.78465e+02
  1240    358.587  1.62340e+03 -1.43222e+03  1.91181e+02  1.65269e+02
  1250    329.209  1.49040e+03 -1.48026e+03  1.01454e+01  1.51717e+02
  1260    303.562  1.37429e+03 -1.53229e+03 -1.57999e+02  1.38358e+02
  1270    279.402  1.26492e+03 -1.57813e+03 -3.13217e+02  1.26135e+02
  1280    257.537  1.16593e+03 -1.62107e+03 -4.55143e+02  1.14750e+02
  1290    238.375  1.07918e+03 -1.66366e+03 -5.84480e+02  1.03932e+02
  1300    221.599  1.00323e+03 -1.70568e+03 -7.02450e+02  9.36627e+01
  1310    207.115  9.37657e+02 -1.74760e+03 -8.09947e+02  8.38676e+01
  1320    194.351  8.79871e+02 -1.78799e+03 -9.08115e+02  7.46659e+01
  1330    182.378  8.25666e+02 -1.82262e+03 -9.96949e+02  6.64195e+01
  1340    170.886  7.73641e+02 -1.85064e+03 -1.07700e+03  5.92125e+01
  1350    160.259  7.25529e+02 -1.87447e+03 -1.14895e+03  5.28189e+01
  1360    150.926  6.83274e+02 -1.89664e+03 -1.21336e+03  4.69766e+01
  1370    142.899  6.46937e+02 -1.91779e+03 -1.27085e+03  4.15930e+01
  1380    135.838  6.14971e+02 -1.93715e+03 -1.32218e+03  3.67248e+01
  1390    129.391  5.85782e+02 -1.95343e+03 -1.36765e+03  3.24681e+01
  1400    123.407  5.58693e+02 -1.96638e+03 -1.40769e+03  2.88223e+01
  1410    117.979  5.34117e+02 -1.97677e+03 -1.44266e+03  2.56792e+01
  1420    113.400  5.13386e+02 -1.98653e+03 -1.47315e+03  2.28215e+01
  1430    110.001  4.97999e+02 -1.99710e+03 -1.49910e+03  2.00573e+01
  1440    107.926  4.88606e+02 -2.00997e+03 -1.52136e+03  1.72283e+01
  1450    107.048  4.84632e+02 -2.02522e+03 -1.54059e+03  1.43255e+01
  1460    107.030  4.84548e+02 -2.04115e+03 -1.55660e+03  1.15026e+01
  1470    107.466  4.86520e+02 -2.05566e+03 -1.56914e+03  8.96470e+00
  1480    108.024  4.89051e+02 -2.06794e+03 -1.57889e+03  6.83533e+00
  1490    108.533  4.91354e+02 -2.07677e+03 -1.58542e+03  5.23457e+00
  1500    109.007  4.93498e+02 -2.08233e+03 -1.58883e+03  4.16001e+00
  1510    109.630  4.96318e+02 -2.08533e+03 -1.58901e+03  3.54079e+00
  1520    110.632  5.00855e+02 -2.08705e+03 -1.58620e+03  3.25789e+00
  1530    112.125  5.07613e+02 -2.08760e+03 -1.57999e+03  3.28374e+00
  1540    114.061  5.16381e+02 -2.08700e+03 -1.57061e+03  3.62101e+00
  1550    116.356  5.26769e+02 -2.08427e+03 -1.55750e+03  4.34185e+00
  1560    119.012  5.38794e+02 -2.08003e+03 -1.54123e+03  5.41183e+00
  1570    122.143  5.52969e+02 -2.07413e+03 -1.52116e+03  6.82519e+00
  1580    125.911  5.70028e+02 -2.06757e+03 -1.49755e+03  8.50494e+00
  1590    130.491  5.90761e+02 -2.06017e+03 -1.46941e+03  1.04499e+01
  1600    136.108  6.16192e+02 -2.05286e+03 -1.43667e+03  1.25929e+01
  1610    143.013  6.47452e+02 -2.04629e+03 -1.39884e+03  1.48915e+01
  1620    151.378  6.85323e+02 -2.04120e+03 -1.35588e+03  1.73256e+01
  1630    161.221  7.29885e+02 -2.03642e+03 -1.30653e+03  2.00283e+01
  1640    172.389  7.80445e+02 -2.03066e+03 -1.25022e+03  2.31710e+01
  1650    184.594  8.35701e+02 -2.02205e+03 -1.18635e+03  2.69774e+01
  1660    197.622  8.94678e+02 -2.00932e+03 -1.11464e+03  3.16087e+01
  1670    211.523  9.57611e+02 -1.99245e+03 -1.03484e+03  3.70977e+01
  1680    226.459  1.02523e+03 -1.97152e+03 -9.46290e+02  4.34429e+01
  1690    242.354  1.09719e+03 -1.94635e+03 -8.49159e+02  5.06728e+01
  1700    259.056  1.17281e+03 -1.91626e+03 -7.43452e+02  5.88238e+01
  1710    277.016  1.25411e+03 -1.88252e+03 -6.28404e+02  6.77023e+01
  1720    297.542  1.34704e+03 -1.85116e+03 -5.04122e+02  7.67077e+01
  1730    322.186  1.45861e+03 -1.82866e+03 -3.70055e+02  8.52243e+01
  1740    351.529  1.59145e+03 -1.81645e+03 -2.24996e+02  9.31440e+01
  1750    384.081  1.73882e+03 -1.80861e+03 -6.97890e+01  1.01100e+02
  1760    416.775  1.88683e+03 -1.79288e+03  9.39520e+01  1.10245e+02
  1770    447.339  2.02520e+03 -1.76206e+03  2.63146e+02  1.21176e+02
  1780    475.468  2.15255e+03 -1.71875e+03  4.33803e+02  1.33495e+02
  1790    502.451  2.27471e+03 -1.67359e+03  6.01114e+02  1.46039e+02
  1800    529.248  2.39602e+03 -1.63356e+03  7.62466e+02  1.57921e+02
  1810    553.513  2.50588e+03 -1.59284e+03  9.13041e+02  1.69452e+02
  1820    573.134  2.59471e+03 -1.54647e+03  1.04823e+03  1.80797e+02
  1830    590.205  2.67199e+03 -1.50799e+03  1.16400e+03  1.90445e+02
  1840    607.189  2.74888e+03 -1.49234e+03  1.25654e+03  1.96860e+02
  1850    621.787  2.81497e+03 -1.49152e+03  1.32345e+03  2.00657e+02
  1860    630.384  2.85389e+03 -1.49188e+03  1.36201e+03  2.03096e+02
  1870    628.558  2.84562e+03 -1.47738e+03  1.36824e+03  2.05730e+02
  1880    617.059  2.79356e+03 -1.44928e+03  1.34428e+03  2.08438e+02
  1890    599.043  2.71200e+03 -1.42038e+03  1.29162e+03  2.10133e+02
  1900    575.102  2.60362e+03 -1.38922e+03  1.21439e+03  2.10994e+02
  1910    546.600  2.47458e+03 -1.35683e+03  1.11776e+03  2.11012e+02
  1920    518.576  2.34771e+03 -1.34159e+03  1.00612e+03  2.08687e+02
  1930    491.381  2.22459e+03 -1.34136e+03  8.83231e+02  2.04364e+02
  1940    462.807  2.09523e+03 -1.34111e+03  7.54118e+02  1.99499e+02
  1950    436.304  1.97525e+03 -1.35400e+03  6.21248e+02  1.93022e+02
  1960    413.174  1.87053e+03 -1.38403e+03  4.86496e+02  1.84611e+02
  1970    390.376  1.76732e+03 -1.41537e+03  3.51946e+02  1.75783e+02
  1980    366.486  1.65917e+03 -1.43907e+03  2.20091e+02  1.67489e+02
  1990    343.878  1.55681e+03 -1.46376e+03  9.30536e+01  1.59043e+02
  2000    324.990  1.47130e+03 -1.49990e+03 -2.85921e+01  1.49528e+02
  2010    309.430  1.40086e+03 -1.54639e+03 -1.45529e+02  1.39081e+02
  2020    294.829  1.33476e+03 -1.59214e+03 -2.57380e+02  1.28757e+02
  2030    280.312  1.26904e+03 -1.63222e+03 -3.63186e+02  1.19072e+02
  2040    267.560  1.21131e+03 -1.67467e+03 -4.63369e+02  1.09386e+02
  2050    257.041  1.16368e+03 -1.72205e+03 -5.58369e+02  9.95237e+01
  2060    246.163  1.11443e+03 -1.76226e+03 -6.47825e+02  9.06457e+01
  2070    233.383  1.05658e+03 -1.78724e+03 -7.30666e+02  8.35672e+01
  2080    219.339  9.92996e+02 -1.80028e+03 -8.07281e+02  7.80622e+01
  2090    205.692  9.31212e+02 -1.80729e+03 -8.76075e+02  7.35117e+01
  2100    194.216  8.79259e+02 -1.81696e+03 -9.37697e+02  6.90479e+01
  2110    185.791  8.41117e+02 -1.83436e+03 -9.93247e+02  6.41308e+01
  2120    179.886  8.14383e+02 -1.85819e+03 -1.04381e+03  5.88367e+01
  2130    175.283  7.93546e+02 -1.88311e+03 -1.08956e+03  5.36387e+01
  2140    171.096  7.74591e+02 -1.90559e+03 -1.13100e+03  4.88927e+01
  2150    166.968  7.55902e+02 -1.92420e+03 -1.16830e+03  4.47657e+01
  2160    162.765  7.36876e+02 -1.93826e+03 -1.20138e+03  4.13374e+01
  2170    158.393  7.17080e+02 -1.94726e+03 -1.23018e+03  3.86603e+01
  2180    153.798  6.96280e+02 -1.95087e+03 -1.25459e+03  3.67524e+01
  2190    149.089  6.74962e+02 -1.95008e+03 -1.27512e+03  3.55085e+01
  2200    144.742  6.55280e+02 -1.94744e+03 -1.29216e+03  3.46579e+01
  2210    141.678  6.41410e+02 -1.94634e+03 -1.30493e+03  3.38089e+01
  2220    140.554  6.36319e+02 -1.95036e+03 -1.31404e+03  3.26103e+01
  2230    141.077  6.38686e+02 -1.95844e+03 -1.31976e+03  3.11523e+01
  2240    142.682  6.45955e+02 -1.96835e+03 -1.32240e+03  2.96663e+01
  2250    145.033  6.56599e+02 -1.97821e+03 -1.32161e+03  2.83450e+01
  2260    147.845  6.69328e+02 -1.98649e+03 -1.31716e+03  2.73532e+01
  2270    150.830  6.82840e+02 -1.99189e+03 -1.30905e+03  2.68352e+01
  2280    153.827  6.96411e+02 -1.99419e+03 -1.29778e+03  2.68377e+01
  2290    156.941  7.10507e+02 -1.99319e+03 -1.28269e+03  2.73584e+01
  2300    160.539  7.26795e+02 -1.99073e+03 -1.26394e+03  2.82280e+01
  2310    165.074  7.47329e+02 -1.98863e+03 -1.24130e+03  2.92719e+01
  2320    170.800  7.73250e+02 -1.98747e+03 -1.21422e+03  3.04316e+01
  2330    177.622  8.04134e+02 -1.98670e+03 -1.18256e+03  3.17778e+01
  2340    185.278  8.38796e+02 -1.98538e+03 -1.14658e+03  3.34282e+01
  2350    193.697  8.76910e+02 -1.98255e+03 -1.10564e+03  3.54716e+01
  2360    203.132  9.19624e+02 -1.97936e+03 -1.05973e+03  3.78237e+01
  2370    213.832  9.68066e+02 -1.97620e+03 -1.00814e+03  4.04592e+01
  2380    225.531  1.02103e+03 -1.97213e+03 -9.51105e+02  4.35201e+01
  2390    237.417  1.07484e+03 -1.96316e+03 -8.88320e+02  4.74041e+01
  2400    248.858  1.12664e+03 -1.94639e+03 -8.19757e+02  5.23846e+01
  2410    260.263  1.17827e+03 -1.92455e+03 -7.46278e+02  5.82151e+01
  2420    272.615  1.23419e+03 -1.90228e+03 -6.68092e+02  6.44431e+01
  2430    285.998  1.29478e+03 -1.87934e+03 -5.84567e+02  7.10341e+01
  2440    299.935  1.35787e+03 -1.85444e+03 -4.96567e+02  7.80797e+01
  2450    314.442  1.42355e+03 -1.82724e+03 -4.03685e+02  8.55371e+01
  2460    330.309  1.49538e+03 -1.80305e+03 -3.07666e+02  9.29209e+01
  2470    348.032  1.57562e+03 -1.78357e+03 -2.07951e+02  1.00040e+02
  2480    365.683  1.65553e+03 -1.76098e+03 -1.05449e+02  1.07585e+02
  2490    382.094  1.72983e+03 -1.73155e+03 -1.72858e+00  1.15840e+02
  2500    397.802  1.80094e+03 -1.69937e+03  1.01570e+02  1.24359e+02
  2510    412.725  1.86850e+03 -1.66559e+03  2.02906e+02  1.32935e+02
  2520    426.520  1.93095e+03 -1.63044e+03  3.00515e+02  1.41438e+02
  2530    439.524  1.98982e+03 -1.59670e+03  3.93127e+02  1.49480e+02
  2540    452.505  2.04859e+03 -1.56942e+03  4.79171e+02  1.56508e+02
  2550    465.036  2.10532e+03 -1.54839e+03  5.56930e+02  1.62489e+02
  2560    475.251  2.15157e+03 -1.52636e+03  6.25213e+02  1.68017e+02
  2570    482.024  2.18223e+03 -1.50027e+03  6.81956e+02  1.73316e+02
  2580    486.630  2.20308e+03 -1.47684e+03  7.26247e+02  1.77703e+02
  2590    491.026  2.22298e+03 -1.46562e+03  7.57363e+02  1.80268e+02
  2600    494.017  2.23652e+03 -1.46228e+03  7.74247e+02  1.81405e+02
  2610    493.161  2.23265e+03 -1.45583e+03  7.76818e+02  1.82088e+02
  2620    489.954  2.21813e+03 -1.45242e+03  7.65716e+02  1.81734e+02
  2630    487.508  2.20706e+03 -1.46711e+03  7.39949e+02  1.79029e+02
  2640    484.327  2.19266e+03 -1.49219e+03  7.00465e+02  1.74709e+02
  2650    476.195  2.15584e+03 -1.50743e+03  6.48413e+02  1.70694e+02
  2660    464.882  2.10463e+03 -1.51992e+03  5.84705e+02  1.66497e+02
  2670    453.170  2.05160e+03 -1.54054e+03  5.11065e+02  1.61259e+02
  2680    436.851  1.97772e+03 -1.54817e+03  4.29552e+02  1.56983e+02
  2690    415.852  1.88266e+03 -1.54006e+03  3.42601e+02  1.54032e+02
  2700    394.021  1.78382e+03 -1.53058e+03  2.53248e+02  1.51120e+02
  2710    374.170  1.69395e+03 -1.53063e+03  1.63321e+02  1.47244e+02
  2720    356.051  1.61192e+03 -1.53856e+03  7.33602e+01  1.42570e+02
  2730    338.693  1.53334e+03 -1.54863e+03 -1.52880e+01  1.37636e+02
  2740    322.486  1.45997e+03 -1.56127e+03 -1.01302e+02  1.32416e+02
  2750    308.758  1.39782e+03 -1.58250e+03 -1.84686e+02  1.26394e+02
  2760    297.442  1.34659e+03 -1.61125e+03 -2.64667e+02  1.19670e+02
  2770    286.592  1.29747e+03 -1.63925e+03 -3.41783e+02  1.13064e+02
  2780    275.403  1.24681e+03 -1.66243e+03 -4.15617e+02  1.06993e+02
  2790    264.508  1.19749e+03 -1.68312e+03 -4.85636e+02  1.01254e+02
  2800    255.166  1.15519e+03 -1.70653e+03 -5.51334e+02  9.53493e+01
  2810    248.001  1.12276e+03 -1.73576e+03 -6.13001e+02  8.89951e+01
  2820    242.298  1.09694e+03 -1.76854e+03 -6.71600e+02  8.24480e+01
  2830    236.687  1.07154e+03 -1.79843e+03 -7.26898e+02  7.63381e+01
  2840    230.465  1.04337e+03 -1.82190e+03 -7.78529e+02  7.10350e+01
  2850    223.997  1.01408e+03 -1.84020e+03 -8.26114e+02  6.64398e+01
  2860    217.788  9.85976e+02 -1.85614e+03 -8.70164e+02  6.23078e+01
  2870    212.139  9.60403e+02 -1.87028e+03 -9.09877e+02  5.85441e+01
  2880    207.412  9.39002e+02 -1.88556e+03 -9.46556e+02  5.49035e+01
  2890    203.525  9.21405e+02 -1.90031e+03 -9.78904e+02  5.15022e+01
  2900    199.467  9.03030e+02 -1.91101e+03 -1.00798e+03  4.87181e+01
  2910    194.361  8.79917e+02 -1.91335e+03 -1.03343e+03  4.69597e+01
  2920    188.431  8.53067e+02 -1.90817e+03 -1.05510e+03  4.61430e+01
  2930    182.760  8.27397e+02 -1.90053e+03 -1.07314e+03  4.57611e+01
  2940    178.769  8.09326e+02 -1.89668e+03 -1.08736e+03  4.51639e+01
  2950    177.362  8.02958e+02 -1.90096e+03 -1.09801e+03  4.39017e+01
  2960    178.295  8.07184e+02 -1.91238e+03 -1.10519e+03  4.20555e+01
  2970    180.557  8.17423e+02 -1.92647e+03 -1.10905e+03  4.00691e+01
  2980    183.093  8.28901e+02 -1.93892e+03 -1.11002e+03  3.84088e+01
  2990    185.256  8.38696e+02 -1.94593e+03 -1.10724e+03  3.74451e+01
  3000    187.018  8.46671e+02 -1.94847e+03 -1.10180e+03  3.71528e+01
  3010    188.852  8.54974e+02 -1.94785e+03 -1.09288e+03  3.73955e+01
  3020    191.242  8.65795e+02 -1.94646e+03 -1.08067e+03  3.79605e+01
  3030    194.211  8.79238e+02 -1.94437e+03 -1.06514e+03  3.88422e+01
  3040    197.320  8.93314e+02 -1.93950e+03 -1.04618e+03  4.02342e+01
  3050    200.095  9.05877e+02 -1.93005e+03 -1.02418e+03  4.23060e+01
  3060    202.573  9.17095e+02 -1.91581e+03 -9.98711e+02  4.50430e+01
  3070    205.540  9.30526e+02 -1.90021e+03 -9.69683e+02  4.80907e+01
  3080    209.975  9.50604e+02 -1.88802e+03 -9.37418e+02  5.09997e+01
  3090    216.074  9.78214e+02 -1.87979e+03 -9.01571e+02  5.37084e+01
  3100    223.365  1.01122e+03 -1.87293e+03 -8.61712e+02  5.64496e+01
  3110    231.612  1.04856e+03 -1.86634e+03 -8.17777e+02  5.93351e+01
  3120    240.788  1.09010e+03 -1.85933e+03 -7.69227e+02  6.24103e+01
  3130    250.739  1.13515e+03 -1.85221e+03 -7.17059e+02  6.56626e+01
  3140    261.757  1.18503e+03 -1.84537e+03 -6.60334e+02  6.90117e+01
  3150    274.604  1.24319e+03 -1.84271e+03 -5.99518e+02  7.21252e+01
  3160    289.173  1.30915e+03 -1.84367e+03 -5.34520e+02  7.50975e+01
  3170    303.959  1.37609e+03 -1.84184e+03 -4.65752e+02  7.85714e+01
  3180    317.627  1.43797e+03 -1.83191e+03 -3.93937e+02  8.30696e+01
  3190    330.056  1.49424e+03 -1.81447e+03 -3.20232e+02  8.85495e+01
  3200    341.432  1.54574e+03 -1.79071e+03 -2.44971e+02  9.48634e+01
  3210    351.512  1.59137e+03 -1.76024e+03 -1.68862e+02  1.01992e+02
  3220    360.367  1.63146e+03 -1.72559e+03 -9.41249e+01  1.09661e+02
  3230    369.016  1.67062e+03 -1.69139e+03 -2.07726e+01  1.17321e+02
  3240    377.998  1.71128e+03 -1.66072e+03  5.05564e+01  1.24569e+02
  3250    387.400  1.75385e+03 -1.63464e+03  1.19207e+02  1.31202e+02
  3260    396.880  1.79677e+03 -1.61210e+03  1.84664e+02  1.37230e+02
  3270    405.455  1.83559e+03 -1.59016e+03  2.45427e+02  1.42882e+02
  3280    412.477  1.86738e+03 -1.56636e+03  3.01015e+02  1.48313e+02
  3290    417.886  1.89186e+03 -1.54144e+03  3.50422e+02  1.53394e+02
  3300    422.454  1.91255e+03 -1.51955e+03  3.93000e+02  1.57664e+02
  3310    427.766  1.93659e+03 -1.50841e+03  4.28179e+02  1.60356e+02
  3320    434.998  1.96933e+03 -1.51364e+03  4.55696e+02  1.60948e+02
  3330    442.491  2.00326e+03 -1.52861e+03  4.74651e+02  1.60088e+02
  3340    449.054  2.03297e+03 -1.54838e+03  4.84591e+02  1.58301e+02
